,T0-S0,T0-S1,T1-S0,T1-S1,T2-S0,T2-S1,T3-S0,T3-S1,T4-S0,T4-S1,T5-S0,T5-S1,T6-S0,T6-S1,T7-S0,T7-S1,T8-S0,T8-S1,T9-S0,T9-S1,T10-S0,T10-S1,T11-S0,T11-S1,T12-S0,T12-S1,T13-S0,T13-S1,T14-S0,T14-S1,T15-S0,T15-S1,T16-S0,T16-S1,T17-S0,T17-S1,T18-S0,T18-S1,T19-S0,T19-S1,T20-S0,T20-S1,T21-S0,T21-S1,T22-S0,T22-S1,T23-S0,T23-S1,T24-S0,T24-S1,T25-S0,T25-S1,T26-S0,T26-S1,T27-S0,T27-S1,T28-S0,T28-S1,T29-S0,T29-S1
,walkaround,unnatur,univers,reliabl,contrari,accept,flat,integr,closer,carl,fastest,constrict,rebl,rude,jealou,tini,dull,diffus,tight,mesmer,singl,usted,much,fascin,uncomfort,backlit,shingl,monochrom,cinemat,reddish,shaki,wider,suitabl,multipl,rug,hitachi,digit,pre,low,full,inner,astronom,unabl,fwiw,okai,difficult,useful,unexplain,cold,snug,such,queen,vivid,returnin,huge,invis,doorknob,unbeliev,narrow,facial
,much,scratch,easiest,combersom,capabl,legitim,glossi,advertis,right,freak,instant,frustat,accept,unavoid,nearbi,ni,larger,inspir,proprietari,nikormat,fluoresc,local,fanci,phenomen,accomplish,decent,brilliant,laden,much,whop,moos,jingl,clearer,univers,sophist,versatil,wet,behold,tini,flaki,care,planetari,programm,young,crazi,unfeas,hdtv,ontim,profession,chief,binocular,gripe,specul,sloppi,sexi,prudent,detach,xx,effect,awar
,right,trivial,previou,concern,readabl,estou,smash,superfast,electron,drastic,protabl,genuin,essenti,buoyant,slim,awar,unbeliev,wick,liquid,cardon,sick,meticul,unexpect,unclear,wari,sizeabl,rich,lighweight,cold,uncomfart,ampl,buoyant,flip,visual,closer,stereo,profession,conventian,sharp,gbyte,unabl,beat,afford,rude,preciou,polaroid,quick,scari,challeg,rd,uniformli,emphai,femal,onec,major,suggest,effici,whoop,reliabl,sad
,slim,opposit,shockproof,straight,unnot,digial,subtl,teenag,exact,program,right,evvvvveri,marin,costli,heavier,celebr,larg,instant,stofen,inopportun,bunker,onec,better,rough,perman,legitim,aircondit,freak,bright,infam,moisten,simplest,inclement,carl,avid,compat,goo,botan,highest,photofram,hasseblad,chronolog,mute,younger,easiest,convent,integr,wideangl,slimmer,u,technic,local,robust,gold,pouch,gaffer,third,lemon,particular,comb
,unmatch,smoggi,strong,lucki,versatil,quailti,competit,differnt,similar,easi,odd,standard,thinner,japan,unabl,onboard,elast,possibl,furiou,atleast,last,abrupt,tapeless,usted,queen,damp,golden,unfortun,satisfactori,rural,flagship,panson,straightfoward,shini,imposs,dispos,nicad,smart,avail,bateri,useabl,higer,zoon,venu,sturdi,infrar,speedi,unclear,okai,tcdc,unresolv,deter,dead,sweati,hesit,evolt,suitabl,kartina,versatil,normal
,shaki,gerer,coil,calibr,major,gasket,lowepro,unreasolv,readi,answ,consecut,inopportun,modern,spheric,canon,diagnost,bold,kinda,gari,concern,friendli,convent,young,unopen,strong,everytim,unneccesari,inner,cmo,foreign,unabl,nation,cybershot,jag,comprehens,x,horizont,mah,unnatur,suffici,cordless,facial,harsh,coze,semi,spontan,precis,excit,multipl,shadi,starblast,panson,wider,camrea,first,shadi,optim,pixul,daytim,sore
,possibl,pocketi,thorough,freetstyl,overal,resist,smaller,access,southern,southern,faint,wispi,full,magic,green,gigabyt,zoom,simplest,visual,red,blue,uneven,recharg,french,larg,neotherm,intrus,greenish,astonish,superfast,sunset,fat,small,conventian,nimh,outer,true,wider,core,batterygeek,terrestri,graini,friendli,nokia,ideal,live,second,eleg,cuti,french,certain,af,semi,prodession,essenti,unchart,fals,venu,lit,appeal
,flsh,skate,handier,carl,olymp,unsuspect,ergonom,sure,fellow,unseen,unexperienc,sharp,proper,postiv,crappi,major,physic,retir,similiar,tablepod,cheapest,cloggi,gerer,un,lower,tablepod,valuabl,accur,unpredict,nigh,useless,young,past,previu,substanti,durabl,first,accept,carl,gravit,wifi,ampl,slim,celstron,rug,visibl,harsh,friendli,stun,im,jerki,ether,orign,third,hook,superfast,soft,velveti,heavier,nervou
,brilliant,damp,local,digial,better,gravit,sever,east,lousi,familur,fresh,anxiou,hyster,elast,onlin,quick,dark,red,addit,thank,distinct,tien,nifti,jag,variou,un,crisp,bino,beauti,aftermarket,bluish,celebr,joel,proper,total,long,familiar,wet,ergonom,onboard,except,costli,graini,manditori,underwat,faulti,ansel,smudg,lower,flsh,glamor,submerg,speedi,darken,semi,neotherm,unbeliev,oppos,brilliant,un
,dell,nightim,micro,ansel,much,commensur,especailli,cun,huge,magnet,univers,odd,relax,newborn,vivid,cheapest,main,momentari,newborn,unclear,amateur,univers,finest,finnicki,adequ,pollut,univers,temporari,customiz,agress,grand,sticki,retail,surround,vibrant,infact,aftermarket,carl,complex,treeland,unbeliev,hdtv,variou,acid,random,necessari,neximag,worn,sixth,mani,vener,open,red,innaccur,advert,rebel,simplest,goo,pleasant,unncessari
,chargebl,mobil,hard,hummingbird,inexpens,preset,wors,mesmer,voltag,botan,differ,tamrac,bold,gold,powershot,monochrom,indefin,reput,versatil,cheapest,refurbish,paracen,suitabl,recycl,disturb,cordless,bold,airbrush,univers,okai,wettest,impos,chellei,undeserv,loos,newborn,widest,atleast,freelanc,immor,purchs,walmart,breathtak,intens,extrem,usabl,phenomen,rewrit,oh,ieee,underwat,intern,skeptic,illeg,vener,photochrom,beati,underexposur,intuit,plastic
,automat,sanmax,variou,function,reliabl,surgeon,chunkier,exorbin,ideal,parallel,blurri,fellow,past,evolt,scare,greatest,interchang,third,low,beliv,rome,mg,tight,shock,rug,smuge,tediou,christ,exhaust,suscept,possibl,persona,fals,sorc,trim,thicker,accur,public,lanc,stellar,disturb,ontim,larger,shadi,unus,further,black,lmite,larger,abrupt,offens,rude,remot,wider,gener,slooow,ident,scari,smart,prime
,earli,huge,particular,minha,usual,independ,seriou,inspir,extern,hitachi,unbeliev,looooooooong,photometr,underwat,convinc,pixul,random,carl,strong,combin,lowest,gingerbread,swann,postiv,batt,satisfactori,sima,fastest,cheap,verbatim,green,damp,becuas,smoggi,mechan,squash,omni,compress,claustrophob,clever,appar,more,instant,minimum,confus,rapid,estou,chief,ieee,vener,staurn,leupold,inevit,sizeabl,thinner,hitachi,worthwhil,gasket,obviou,afraid
,fanci,extraordinari,worthi,clearer,secur,carl,delux,feminin,fabul,challeg,unwant,sure,short,flimsi,bothersom,differnt,educ,hawaii,intens,greenish,smaller,rabel,magic,beliv,reposition,clunki,inclement,sticki,sharp,purpl,preciou,brilliant,quicker,motiv,electr,electron,separ,fanci,gener,append,complet,horribl,passabl,inherit,complic,mini,lensmat,unsuccess,cheesi,low,clearer,pseudo,fake,associ,sharp,enthus,reliabl,unhelp,readi,sparkl
,classi,royal,satisfactori,wide,integr,mild,manag,fujifilm,refurbish,satisfactori,dedic,simplest,wifi,embarrass,magic,recondit,telescop,inconsist,previou,backligth,stonei,costli,big,gaffer,strongest,smudg,sticki,nation,nuclear,proud,astonish,useful,settabl,vener,minim,unsuccess,memmori,imper,supplement,slim,specif,cordless,wet,profici,fresh,stiff,plentri,visabl,widest,video,bold,wiev,fewest,le,legit,exact,unobtrus,rd,pricei,grai
,extraordinari,direct,depend,clever,delic,stiff,pan,strang,bothersom,thru,standard,colorado,doubl,glorifi,refurbish,suffici,hav,avid,huge,imagin,jealou,insuffici,east,raggedi,lensmat,common,slick,nightim,cb,straight,concav,dec,indefin,colorado,special,greatest,imper,vent,darn,pet,robust,legit,cooler,jame,fuzzi,recharg,eric,lowest,firewir,wide,strong,resist,patient,nimh,compar,photosmart,cartoonish,ofrecen,spare,handheld
,avid,beliv,spec,suppli,aw,variabl,sc,ph,certain,inner,slim,snug,red,colorado,refurb,patient,sonystyl,ladc,retir,wake,debat,verbatim,costli,uncomfart,sound,safe,safe,evolt,clean,countless,difficult,anxiou,mpeg,gaffer,modern,altern,readabl,omni,obviou,brisk,cold,unexplain,femal,propreitari,afraid,scari,third,invis,passabl,legibl,wireless,recess,ansel,ostentati,interchang,sore,second,disturb,total,profici
,stellar,unexperienc,brown,slim,damag,sever,advanc,velveti,mega,reasonalb,gasket,convent,svat,fresh,strang,thank,amateur,equal,polaroid,inadequ,micro,panason,import,dell,due,weaker,steadi,imagin,laden,airbrush,remot,exorbin,fierc,brainer,vertic,front,retir,faulti,similar,david,starblast,oblig,cheesi,skate,uniqu,older,genuin,compel,tricki,global,recommen,whop,starblast,distant,easyshar,entertain,ordinari,patient,popular,individu
,fuzzi,hummingbird,net,rude,knuckl,awar,dual,smoggi,standard,useful,bogen,recycl,misc,effici,speedi,eai,protect,exquisit,sophist,lensmat,silver,tile,parecia,overexposur,suppos,prodession,care,undammag,suitabl,thru,integr,detriment,crip,cooler,doubl,famou,mediocr,indirect,glanc,huuuug,genuin,exagger,mustang,previu,power,signific,insan,avid,invalu,desper,deep,mani,clumsi,thankfulli,satisfactori,pricier,newer,digic,usual,much
,vivid,whichev,earli,sensat,underwat,nigh,fold,thick,genuin,rome,useabl,best,teenag,paracen,main,hot,tricki,squar,slave,parallel,lowlight,reddish,contrari,chopi,stuck,crap,tight,unclear,delic,rubbish,lithiu,liquid,incom,lastli,superb,danger,flawless,propreitari,stun,besi,hard,sensat,orgin,complic,local,ok,panaon,wiev,main,royal,comprehens,nicer,regular,prior,aftermarket,univers,spontan,conventian,tough,precis
,third,adept,robust,parallel,stellar,returnin,outstand,noc,ol,unrel,clunki,aw,automat,sub,photofinal,unclear,current,overnight,sheer,fat,x,crucial,bennet,lousi,excit,mi,tire,enought,starblast,hollywood,dread,philadelphia,major,tether,bulkier,cheapest,primari,central,confort,awkward,pixel,delorm,ernst,unopen,individu,purpl,lightweight,marvel,robust,surreal,fuction,unrespons,readi,old,robust,hight,prospect,homedept,fuzzi,sticki
,big,sunset,galapago,unsuit,briefcas,vad,cool,normal,wireless,chinki,nervou,murki,super,dull,teen,discrib,strai,long,stupid,graini,reluct,rango,reluct,urban,lowest,graciou,stiff,cheap,greater,onboard,clearer,backlight,prici,origin,outsid,lower,preload,shadi,incred,beta,equatori,best,easier,forgiv,further,e,uno,clearer,primari,clearer,sunset,sophist,staurn,awar,newborn,respons,same,max,current,incred
,ballist,accomplish,decent,smallish,intellig,o,inner,quick,big,intact,claustrophob,cualquiera,sentiment,m,ingeni,glow,challeg,lemon,black,scari,critic,fat,prce,relax,subsequ,fuji,complet,live,similiar,photogen,gret,fleshi,deciet,videographi,nicer,loos,minor,cheesi,ident,seamless,huge,royal,huge,total,specif,fuji,cross,wet,hot,sweati,more,savvi,useless,xh,supris,comb,better,femal,crazi,live
,competit,photogen,sexi,underexpos,versaltil,marbl,clunki,fold,strang,notriou,anamorph,lightweight,rough,geograph,strong,delight,slim,speckl,tini,unreasolv,cold,inclement,physic,infam,rome,fair,overnight,purpl,extern,smallish,smaller,fast,tight,hdmi,flimsi,weightless,regular,voluntari,bulkier,refirbish,omni,fascin,exhaust,belkin,natur,least,fat,highschool,usabl,airbrush,less,chinki,nicer,refirbish,wounder,bushnel,real,essenti,equal,glow
,outdoor,nearest,impract,mickei,ridicul,nake,genuin,disastr,sentiment,thinner,kei,ment,east,senior,softer,royal,lowest,opposit,onlin,inevit,less,difficult,multi,brisk,bigger,readabl,entusiast,familur,rapid,machu,interest,long,extram,taup,wise,usual,olympu,dumb,quick,pixul,unpredict,chatti,penlight,free,graini,warm,lower,pictor,goo,sophist,obsess,swift,top,photojournalist,unabl,recent,paperweight,glorifi,muffl,crazi
,outer,whole,capabl,marbl,separ,wet,avail,advert,last,light,young,visabl,outdoor,sever,hook,unreli,cold,le,hyster,stofen,proprietari,onboard,clunki,unusu,sima,daytim,tradit,program,speedi,mobi,much,incred,electr,z,outer,earli,firewir,backup,indistinguish,misplac,astronom,consciou,valuabl,benefici,fluoresc,venu,unobtrus,unbeliev,secur,long,seriou,opic,costli,subtrop,fat,doabl,combersom,nation,candid,distort
,panson,dolbi,elegantli,sleek,lite,prudent,zipper,polaroid,darken,fanci,ontim,unsuit,lacklust,practic,safe,blueish,afraid,japan,vital,manic,highest,oili,adequ,startl,instant,silver,remot,vent,highest,associ,slight,mulitpl,patient,joel,fluid,abov,green,exclus,grand,crucial,minor,phenomen,exec,noteworthi,popular,blunt,fishey,encompass,smallest,mg,full,photogrpahi,sharp,minim,exist,uneven,softer,bluri,lucki,standalon
,lapel,simplement,authent,difrent,altern,wristwatch,lower,function,profesion,abyssm,chinki,dx,overnight,inconsist,arthrit,sharp,insan,loos,stabl,entr,broken,ludicr,reprehens,camrea,mb,fast,amateur,tempt,mid,batterygeek,strenuou,ladc,exec,nightim,quicker,gripe,marin,cheapest,unbeliev,strain,prospect,vertic,chopi,urban,brilliant,useabl,fals,gold,ancient,unquantifi,static,thru,non,uncontrol,safe,concern,deep,cluodi,notic,biggest
,maximum,bushnel,gener,patient,awsom,rave,common,recondit,newest,feasibl,profession,tick,drastic,tapeless,quot,sixth,avid,blunt,magnet,rave,underexposur,glitchi,funki,smudg,sole,dead,ambivil,manic,previou,wideangl,afford,bluish,sugguest,thick,surpris,bluish,supris,outstand,soft,movabl,safe,muddi,sever,oh,green,rewrit,cordless,associ,inept,gerer,superb,ansel,minor,small,unbeliev,calibr,core,pinch,mini,sluggish
,fluoresc,latter,fashion,quicker,bitsi,unclear,decent,con,rome,fals,flawless,infact,top,unharm,dpmv,indirect,third,facial,cinemat,gentl,panason,littl,ideal,weaker,theri,scari,cumbersom,dec,brows,easiest,compac,white,enjoy,dumb,mobil,surround,conveni,exorbin,narrow,alphanumer,architectur,scari,securememori,freak,dead,sepia,nifti,whoosh,avail,nd,nearbi,unharm,difficult,clearer,constant,bent,offici,unexperienc,recharg,free
,analog,youtub,broken,cloggi,simplest,exist,unexpect,widest,marin,useless,prce,luckili,credibl,ostentati,focal,visual,full,skeptic,unabl,blurri,futur,enorm,thoughtless,associ,bogu,smoother,audio,atleast,vener,marvel,philadelphia,remark,hyster,indistinguish,overkil,cloggi,physic,cheazi,customiz,unclear,opposit,univers,amatur,combo,multi,technic,adequ,cooler,stationari,wet,promin,sticki,awar,damp,intern,such,greatest,visual,fun,mach
,primari,unreli,compat,gingerbread,warm,bogen,realist,static,speedi,unsuspect,proprietari,fort,nikormat,recycl,vertic,macro,wile,beauti,recharg,underexposur,dry,subtrop,solid,skate,slim,inopportun,extraordinari,tcdc,cordless,frustat,low,encompass,least,john,grand,mach,mid,secur,plastic,competit,mmf,ubiquit,fishey,brasil,extens,everydai,wifi,cluodi,duct,anaglyph,wet,underexposur,sudden,underexpos,success,worri,smooth,estou,pixel,short
,free,pseudo,overwhelm,burnabl,maximum,pseudo,recharg,complic,gener,offroad,darn,exsiit,comprehens,shadi,flexibl,cuas,limit,polycarbon,cassini,higher,nake,total,ccd,cheazi,onboard,spare,greatest,hind,ontim,ly,neat,old,softer,dead,real,compel,damn,multin,micro,entertain,unexpect,reliabl,instantan,difrent,minim,fanci,unpredict,refirbish,invis,dead,readi,nuclear,hungri,usted,daili,polycarbon,undecid,batterygeek,creativ,terrif
,okai,sharp,carl,domin,prompt,glitchi,cheaper,ill,abl,easiest,close,goo,panson,intrus,okai,wierd,marin,suburban,skittish,beati,durabl,wifi,nicer,greenish,unclear,beati,cloudi,reflect,lousi,nuclear,white,thinner,futur,anxiou,excit,eleg,neat,insuffici,newest,intern,convent,visual,gerer,sanmax,brightest,casual,aw,polaroid,legibl,middl,macro,cammera,quick,gingerbread,handi,proper,usd,svat,slight,warmer
,wnat,ontim,sc,teenag,magnet,hdtv,silki,waterproof,programm,technic,incred,control,weekli,bluetooth,wierd,becuas,fascin,suffici,antiqu,rid,fair,parallel,thick,avid,full,fellow,dramat,awar,full,approv,faint,same,retir,consecut,weak,sticki,genuin,retail,harsh,inclin,planetari,promin,hesit,geograph,haze,non,intuit,flakei,reflect,brainer,ipod,brasil,fugi,magnet,happier,unlimit,noisier,manic,excit,inner
,reason,unrespons,drastic,rebuilt,cleaner,wade,soni,encompass,resist,vaguest,sloppiest,refurbish,right,thinner,nicest,liquid,unwant,digit,bluish,tapeless,extream,combo,mini,sorc,defect,incompat,lite,weightless,unobtrus,unclear,odd,backlit,handi,awkward,desir,sturdi,rigid,mani,longer,avchd,belkin,rave,deep,celebr,basic,circular,recharg,suffici,funni,brodcast,candlelit,celstron,local,samsung,appar,complet,hdtv,facil,recent,quirk
,stylish,klic,stadard,embarrass,compat,smart,inspir,discourag,least,entertain,indistinguish,orri,sima,firewir,pad,difer,wettest,awkward,overal,dell,flawless,pronounc,slim,bluri,tini,drastic,outdoor,inopportun,suburban,visiion,solid,countless,kinda,forgiv,equal,incompat,overpr,readabl,objection,readabl,greater,dampen,usual,sticki,defect,wors,first,incorrect,fluoresc,enought,outstand,inconspicu,flawless,accept,weeeee,punchi,vertic,minha,static,stun
,sudden,discourag,wors,immor,black,concav,spike,excit,cramp,chargebl,artist,shock,white,speckl,busi,live,most,total,origin,cobbleston,ambivil,sensat,diagon,glow,extend,easi,quot,belli,blue,brodcast,refurbish,vital,satisfactori,hight,usual,limit,cordless,longer,exec,unarmorm,underlin,panason,complic,practic,unabl,larger,highest,pet,fabul,thermal,abl,favor,brainer,sensat,next,unharm,competit,tcdc,flimsi,certain
,hdtv,famou,flexibl,zip,total,milki,bogen,hind,wet,clumsi,pointless,skeptic,passabl,karat,blank,lava,bunker,aircondit,softer,feasibl,practic,fair,lighter,david,snorkel,interfer,neximag,difficult,obsess,techic,popular,disconcert,doublet,clunki,firewir,wise,conneect,heavi,insan,faulti,steadier,gasket,chines,inappropri,onlin,pathet,snug,contrari,worthwhil,concern,entir,pooooooor,sore,scratch,particular,deep,chapstick,exhaust,hdmi,mechan
,insan,clumsi,mediocr,fleshi,rave,extraordinari,grai,tediou,remark,cuas,polaroid,random,nicest,wifi,singl,weak,naval,dummi,useful,odd,valid,duval,sofist,clumsi,incred,atleast,briefcas,delic,disconcert,mosaic,offici,xha,grate,darken,th,nicest,beautifulli,camrea,lightest,econo,full,zoom,brainer,interfac,deep,rubbish,bigger,proper,extern,rude,widest,grand,neutral,cam,obnoxi,reddish,techic,vital,constant,import
,handheld,trai,useless,dead,stupid,exhaust,tough,standbi,undesir,passabl,cheapo,sleek,elderli,photometr,temporari,grand,olymp,best,photojournalist,funki,outrag,corpor,inconveini,excelent,occasion,unnatur,insan,quick,singl,optimum,pseudo,concav,worht,dumbi,capabl,third,respons,clone,previou,horribl,photojournalist,underlin,dark,ebai,dirti,compress,nation,prodigi,faulti,daili,differ,readi,estim,facil,sentiment,goo,proper,monterei,massiv,massiv
,strang,sylvania,similiar,ladc,extram,dynam,dcrhc,priceless,thinner,smudg,strang,closeout,recommen,blurri,dead,independ,effortless,littl,pore,consecut,elast,multipl,optimum,olymu,retir,cluodi,artsi,chromat,notori,immor,doesnt,crappi,dm,fast,rigid,variou,avid,combo,unnecessari,cheapest,redlodg,reddish,rigid,abyssm,lit,mobi,prici,avchd,complic,shaki,accept,sever,higher,sure,advanc,refurb,ergonom,guzel,numer,instant
,accept,fold,astonish,sound,mold,rough,such,clearer,irrit,effici,valuabl,lapel,flip,wider,consecut,firework,luckili,unsatisfi,lapel,difrent,digiti,trave,most,velveti,mislead,big,bogu,credito,entir,trashi,cassini,deter,cheaper,elast,certain,crazi,interchang,frustat,rececess,xh,preciou,unread,decent,invis,ok,shaki,tight,latter,prospect,z,nikon,low,larg,approx,friendli,tempt,mobi,orri,clean,imovi
,simpler,old,lensmat,humbl,crappi,monterei,tamrac,edg,lowlight,pricei,remark,clever,solid,gripe,kei,east,com,spare,unexpect,looooooooong,differ,swift,adapt,disturb,jessica,sever,wet,trivial,unresolv,rave,zeiss,awkward,inexpens,wobbl,printabl,nervou,fewer,uncov,dedic,foreign,shinni,besi,top,challeg,strang,high,snorkel,fleshi,quicktim,humbl,huge,darken,crazi,backligth,incred,ph,picki,kinda,moder,avid
,cheapo,moral,bunge,velveti,entir,seriou,larg,passabl,inspir,batterygeek,fragil,myriad,sophist,squar,common,clunki,micro,teenag,flexibl,crappi,cramp,backligth,plentri,lemon,twist,gbyte,brainer,karat,picasa,ether,rust,fascin,short,corvett,harder,dusti,video,prolong,cloudi,lazi,underwat,uncomfart,awar,inopportun,dual,infact,sleek,bi,reason,lazi,rare,flyer,happier,sorc,tricki,spare,full,flimsi,bottom,sleek
,vertic,brisk,activ,scari,blue,uhh,safer,unstabl,misc,dark,magnet,cheapo,cheazi,care,tricki,rocki,wade,abl,unneccesari,rome,much,lousi,less,next,poorer,concern,rainni,consecut,super,preset,unobtrus,problema,tapeless,digial,outstand,automat,indistinguish,avchd,junior,wifi,usual,interest,pure,movimiento,dispos,distinct,jose,countless,practic,chargebl,durabl,half,painless,complic,ridicul,lumix,green,punchi,smooth,rough
