,T0-S0,T0-S1,T1-S0,T1-S1,T2-S0,T2-S1,T3-S0,T3-S1,T4-S0,T4-S1,T5-S0,T5-S1,T6-S0,T6-S1,T7-S0,T7-S1,T8-S0,T8-S1,T9-S0,T9-S1,T10-S0,T10-S1,T11-S0,T11-S1,T12-S0,T12-S1,T13-S0,T13-S1,T14-S0,T14-S1,T15-S0,T15-S1,T16-S0,T16-S1,T17-S0,T17-S1,T18-S0,T18-S1,T19-S0,T19-S1,T20-S0,T20-S1,T21-S0,T21-S1,T22-S0,T22-S1,T23-S0,T23-S1,T24-S0,T24-S1,T25-S0,T25-S1,T26-S0,T26-S1,T27-S0,T27-S1,T28-S0,T28-S1,T29-S0,T29-S1
,workin,miniatur,twisti,ford,prematur,escap,ultim,anxiou,heavi,horizont,thinner,unsaf,upright,discharg,horribl,paci,agreat,privat,sensit,beauti,dispos,real,smaller,fake,tighter,sabl,tire,ador,tini,constant,sanit,portabl,hardest,sudden,vital,consist,prematur,elast,stabl,odd,raw,pediatr,delight,shatter,futur,rainforest,captiv,koala,ford,thicker,standard,swear,portabl,blue,smooth,familiar,unstabl,compactli,shorter,bebe
,unreli,icki,instant,difffer,miser,safe,flush,mislead,ador,prickli,fanci,privat,greatest,maximum,larger,lounder,tight,tripl,dry,boudreaux,oval,temporari,sick,frustrat,effect,emeri,cuter,scari,multipl,bent,steril,orthodont,beauti,sturdi,reuseabl,upper,bounci,robust,mobi,terrif,restless,anchor,care,lamb,odd,enorm,sleigh,regular,tripl,sassi,perman,tiniest,favorti,blackwel,terrif,comprabl,indespens,fourth,red,platex
,smelli,hesit,stabl,icred,convert,american,gentl,separ,touchabl,greasi,busi,royal,exist,troublesom,focus,upper,insan,harm,indebt,small,lazi,inaccur,holm,unplug,sanitari,leaki,flimsi,strang,quot,dedic,rid,fals,girli,donut,plain,act,mad,unsaf,variabl,valuabl,noisi,staticki,pregnant,beauti,dual,ipod,cozi,hard,dead,sic,effect,massiv,pave,simpl,hind,hot,modern,incoveni,aw,uniqu
,unbeliev,digit,cushi,bellevu,accomod,prici,girli,tight,visibl,troublesom,accomod,wors,black,walki,tough,burnt,hungri,snacki,unsaf,realist,narrow,immobil,narrow,enorm,preform,smuther,mth,frustrat,strong,grappl,pricier,squirmi,yellow,madden,inaccur,softest,convert,cute,cushi,ziploc,flexibl,stylish,multipl,dandi,closer,cosmit,colder,interest,picki,soapi,skeptic,durabl,middl,painless,tushi,dunk,unnecessari,high,eager,comfi
,invas,earli,strang,royal,froggi,solid,function,slight,friendli,soft,unstabl,tier,terrif,higher,useabl,inexperiennc,commerci,spare,huge,autist,gassi,sick,perman,glow,central,overnight,remot,lazi,plush,lessen,givent,lead,rough,chime,toteatot,inconveni,tricki,tylenol,gener,bett,thin,major,everydai,commerci,durabl,frequent,yellow,frequent,sooth,special,fewer,alarm,harm,awkard,kohlcraft,weak,effect,greatest,deep,moldi
,younger,usabl,fair,lysol,contour,strokcraft,starter,aw,contrari,special,twilight,washabl,backless,pink,nicest,aquababi,peac,fabul,easiest,mylicon,exceed,happend,mini,mini,washabl,quicker,maximum,standard,deepest,insect,cold,unexpect,electr,leakag,longer,closer,uniqu,tighter,rough,public,versatil,estrogen,cleaner,useful,secur,snuggli,everydai,unnecessari,wahm,thinner,pure,fourth,real,familiar,squar,tighter,net,tripl,minor,bulg
,elabor,fast,limit,frozen,clear,sad,quicker,aug,irrit,clear,micro,bigger,cozi,sq,colicki,worthi,highest,mircrofleec,inexpens,mad,awar,paralyz,signific,occasion,mosaic,honest,univers,upcom,pickl,delic,invert,creepi,flimsi,stylish,lower,snotti,variabl,lucki,basic,cure,thick,pink,tough,everytim,slower,frill,neatest,intact,sippe,costli,quiet,snugli,certifi,constrict,harm,feasibl,sippi,magnet,public,easi
,indispens,tight,nifti,young,awkward,paulett,stronger,easier,floppi,muffli,tire,obviou,peacefulli,sic,impati,unsatisfi,girlli,delic,happier,chase,tradit,mealtim,extend,easi,chunki,afraid,johnni,quiet,usabl,sorr,neat,cool,primari,potenti,deep,easi,suffici,stire,delux,newborn,pricei,aquababi,regal,peru,clamp,strictli,cheap,stylish,thin,easier,rug,cutsi,newest,exact,sensit,main,multipl,confirm,privat,sick
,detach,quiet,greatest,magic,sour,yakima,perman,childproof,babiesru,retail,heavier,separ,l,prickli,solid,small,adopt,pricei,sick,anxiou,safer,mismatch,aw,larger,strang,softest,ipod,su,convert,emeri,unreli,strictli,contour,dirti,safer,yeah,silent,mpore,ordinari,unsaf,darker,awsom,costli,earlier,safest,hollow,interact,utter,bulki,prickli,bumpi,upper,safest,steep,honest,defect,fair,minim,thinner,worthi
,confus,prettiest,smaller,lowest,easiest,regal,steep,quiet,detach,collicki,afford,yellow,congest,mad,gross,commerci,crazi,greatest,tangl,feasibl,estrogen,estrogen,mental,lower,cheapest,lower,fridg,odd,true,secur,dubiou,babiesru,stupid,nhtsa,curv,elast,unus,twist,liquid,imposs,leari,lould,ligh,faceti,earli,upright,lite,sour,doubl,pink,lightweight,unexpect,doubl,femal,ampl,lame,tradit,perfumi,commerci,burn
,unattach,embark,black,rid,stiff,itchi,miser,lould,primari,tremend,danger,smoothest,cheap,innov,hight,discourag,smaller,freebi,bigger,anchor,tempt,phil,younger,western,surpris,blackwel,wireless,attatch,herbal,big,rough,frequent,uneven,heckuva,regular,silli,acid,pink,uniqu,loos,laughabl,unsturdi,davinci,dodg,familiar,looser,gener,funni,eddi,intern,minim,handi,terrif,plusher,retail,steep,chunki,ski,stylish,recom
,sensit,free,pleasant,pale,diffent,comprabl,peac,ensur,overnight,wise,green,consign,warm,nighttim,whimsic,unexpect,closer,commerci,lighter,miser,toothpick,sour,graini,daytim,wooden,awkward,ugli,feasibl,weak,delai,gassi,upbeat,weak,easiest,sanitari,immobil,rental,wors,past,obviou,upright,seko,bigg,sceptic,bright,wet,uneven,overs,afford,electron,awkward,true,harder,heavi,typic,ricketi,ampl,lansinoh,mammoth,multi
,wobbl,occasion,content,long,gorgeou,decent,ideal,wise,grippi,inportantli,tummi,raini,sunni,refil,stabl,resist,warmer,strang,convert,frequent,dangl,quick,moist,anxiou,exact,averag,tight,fabuloso,clever,horrid,super,paralyz,froggi,cosmit,care,remot,calmer,vagu,daili,enviou,frustratingli,slash,royal,development,micro,safest,patient,creepi,potenti,motherhood,cumbersom,inexpens,multipl,averag,pricei,prici,rear,angelcar,discret,floppi
,strang,perman,swaddlem,raw,primari,ipod,hing,success,dangli,silli,l,steep,narrow,stylish,common,adequ,safer,due,pretend,stupid,fabul,hardwood,proud,messi,unnecessari,frustrat,cheeri,reset,flimsi,forgiv,terrif,familiar,safest,consist,development,satisfactori,origin,omega,nuk,uniqu,bisphenol,simpler,darn,ideal,wors,platex,reliabl,kolcraft,hollow,funni,confort,unnecessari,clearer,sherpani,colicki,greasi,undercarriag,maximum,special,suspect
,leaki,minor,bold,plumb,messi,cheapi,real,boxi,plusher,ideal,rid,deeper,obsolet,frustrat,sensit,singl,picki,latest,special,ridg,mobil,trim,hesit,preciou,shy,kolcraft,silli,unscent,unisex,dandi,sesam,unbeknownst,deeper,quick,liquid,seper,countless,silli,ingeniu,drizzl,uneven,robust,suffici,blue,gripe,d,bulki,sceam,warmer,cleaner,slow,bummi,piti,upper,straighten,frustrat,familiar,floppi,busi,white
,contamin,belov,averag,collicki,peg,quicker,weak,wide,safer,ambigu,flexibl,young,royal,yellow,twin,royal,natur,close,messi,greater,ligh,narrow,lighter,nation,shaki,plasic,accur,fridg,younger,reappear,confid,overpr,twin,softer,afford,lightest,tangl,anchor,stainless,brainer,moral,frai,steadi,vast,sore,bounci,chairrail,prickli,intact,hollow,silli,decent,omega,affili,squirmi,purest,micro,natur,skeptic,thickest
,dirti,rectal,tricki,sleek,obviou,goldfish,lighter,shallow,inclin,wors,brightest,constant,droopi,greatest,squirmi,anoht,incontin,agreat,repeat,fisherpric,prematur,concert,irrit,becuas,smallest,deeper,thicker,behold,vital,badli,louder,apar,round,severli,roomi,floppi,safti,screami,tighter,glow,accomod,greeeeeat,chevi,danger,quicker,forget,highest,decent,lowest,stuf,windi,m,pricei,frequent,davinci,plain,unsur,precoci,yellow,paralyz
,smooth,lounder,microfleec,pregnant,enviou,mismatch,delic,forewarn,afraid,unattach,intact,grave,confid,flat,favortit,inaccur,impend,effeci,leaki,christma,effici,armoir,nifti,desper,detach,smooth,costli,cheap,soil,mould,giant,countless,upper,detail,enitr,huge,daili,prematur,close,black,quick,bulkier,lamin,anchor,scari,excit,calm,bundlem,strang,mpore,crazi,tire,easiest,ador,special,uniqu,middl,squar,creativ,short
,messi,tini,stronger,frequent,pliabl,l,blue,close,earli,lucki,cushi,motherhood,greasi,insect,tight,closer,intact,averag,beauti,kiddi,white,inform,intern,avent,lucki,dora,uncomfort,soft,inadequ,stuck,signific,spoke,tubless,insect,smaller,digit,pregnant,recomend,smooth,resist,doubler,sceptic,touchabl,skip,stuck,tough,plush,inexpens,natur,aquababi,christma,biggest,magic,high,skirt,magic,convien,stupid,thin,neat
,wooden,hot,sweati,forgotten,craig,caution,elderli,surpris,activ,flake,rough,adament,spare,uniqu,fleec,favortit,countless,weak,grei,alert,thinner,awar,alert,wirless,wireless,unus,feasibl,upper,plain,inconveni,manual,mustela,intuit,brown,mandatori,leaki,due,upbeat,preciou,icred,futur,uncomfort,discret,homeopath,blue,wider,inexpens,stabl,useless,softer,oldest,minim,inconveni,unexpect,exact,complic,slow,lincoln,pictori,unseen
,match,stuck,deep,fickl,rough,preschool,inconvi,awkwardli,stress,bulki,high,sterlis,due,similar,low,noisi,skinni,platex,cosco,luckili,melt,soak,becuas,freebi,dual,equal,softest,sorr,busi,differnt,inexpens,blue,stress,quot,quicker,collicki,ultim,kei,huge,hard,vibrant,cracker,deeper,black,sceptic,unhappi,scari,interact,suffici,reattach,stuck,trasport,short,greater,hunni,confid,compactli,electron,sung,drool
,deep,boudreaux,washabl,attatch,upcom,effect,pregnant,standard,nauseat,yellow,ultim,curv,christma,nation,confid,huge,convent,painless,thinner,sage,strong,faster,standard,rich,snuggl,easiest,noisi,adjac,past,activ,convert,difficult,red,asham,laptop,twist,disppoint,contort,familiar,detach,green,hollow,smooth,dealt,content,liquid,interchang,pat,prefect,piti,neat,bake,preciou,valuabl,tini,dedic,surpris,ferri,smart,american
,reliabl,unsturdi,solid,forgiv,macleran,shatter,surround,frill,weak,past,cuddli,bett,med,thicker,pastic,sleigh,tightest,worthi,prematur,frill,loos,lincoln,higher,shoot,futur,uneven,vibrant,recom,grappl,sporti,biggest,hailei,pleasant,unhappi,mad,deep,spare,analyz,froggi,nighttim,exact,unseen,full,faster,remot,content,contin,reccomend,scrunch,forget,minneapoli,bounci,unsaf,unnecessari,yellow,disapiont,deep,dandi,bigger,smart
,exact,standard,fuzzi,precari,noce,previou,natur,angri,mini,honest,elabor,flimsi,determin,lick,upcom,toxic,fabul,newborn,extend,adequ,spaciou,doubl,honest,die,unhappi,insist,sturdai,leeri,overnight,afford,digit,grand,reliabl,slightest,quiet,plope,visibl,loud,ziplock,sensit,touchabl,precari,uneven,short,boil,soothi,detach,scratchi,bore,retail,unseen,bulkier,slow,softwood,quiet,harder,loud,independ,econom,jam
,grand,lightest,calm,snug,fragil,scallop,grai,fluffi,apprehens,unhappi,allign,rich,petit,clever,quiet,frequent,sharp,motherhood,hollow,american,practic,insul,bounci,safari,convien,greater,reluct,unexpect,stuf,clever,solid,sick,rave,soft,germaphob,short,lazi,petrifi,versatil,long,cramp,sassi,emot,stupid,grai,inexperiennc,brown,trendi,wooden,slightest,nicer,curiti,deserv,girli,wooden,toxic,unhappi,worn,sour,escap
,creativ,sleigh,unreal,thule,naptim,sand,sponsibl,everytim,regal,royal,pleasant,brest,biggest,enorm,safest,destroi,awar,initi,routin,straighten,eddi,d,conveni,hard,closer,collicki,roomi,larger,tougher,common,quiter,loos,solid,gentl,uneasi,splatter,nuk,mad,unassist,unseen,terrif,curiou,salin,brilliant,solid,washabl,excess,concert,vibrant,comprabl,futur,worthwhil,exact,sand,electron,flawlessli,femal,gener,major,univers
,maxima,artifici,sore,busi,fluffi,easiest,safest,ideal,upper,white,steadi,mpore,audio,inexperiennc,womb,craze,grate,almsot,wacki,overcom,revers,eleg,green,ideal,eager,plain,lighter,slightest,silent,faceti,accept,twilight,wooden,ugli,inevit,whimsic,noisi,content,faulti,anxiou,oppos,measlei,bulki,educ,magic,younger,grate,distort,d,faint,sore,fine,smartest,splinter,sporti,sore,consecut,unwieldi,sippe,toxic
,unstabl,inconveni,behold,nonexist,gripe,collicki,grand,readjust,hesit,makeshift,averag,nation,heavi,singl,reliev,beathabl,versatil,major,exact,arbitrari,crazi,continu,inaccur,free,afford,stupid,averag,altern,messi,recom,comfi,slightest,gentl,artifici,happier,lucki,disnei,addit,reciev,averag,white,biggest,thinner,unsturdi,chunki,distil,christma,repetit,gorgeou,mobil,awful,holm,honest,snugg,nervou,utter,addit,mad,accomod,drip
,irrit,festiv,overh,upbeat,confid,stabl,x,balanc,stupid,singl,unsur,stump,thinner,chubbi,regular,movabl,unabl,nrsed,prepar,yellow,wiggli,odd,suffici,prettiest,sharp,detach,sensit,prickli,unborn,cushioni,gener,wahm,fresh,static,past,secret,vibrant,tremend,specif,horrid,thinner,squar,safari,brows,oldest,bulg,lightweight,recom,cheaper,regular,accur,utmost,painless,match,portabl,readi,elast,utter,fals,bounci
,sanitari,thule,ugli,inconveni,decent,tradit,frustrat,huge,southern,marvel,darn,snide,dual,bent,slow,elast,greatest,real,relat,robust,colder,overdrawn,oldest,artifici,nifti,pure,horribl,thicker,autist,snotti,fresh,daili,calmer,modern,mild,prescrib,central,pleasant,harder,breathabl,weird,low,stabl,univers,realign,visibl,dispos,easier,compact,ricketi,cushi,southwest,fanci,fewer,detach,smoothest,comfi,unabl,pliabl,wet
,surpris,ugli,skeptic,smoothest,unsur,superb,stupid,deserv,geometr,curiou,twist,green,potenti,fewer,cooler,cross,awkwardli,covert,calmli,plasic,pliabl,multipl,sleepi,lax,darken,sleigh,stylish,curiou,feasibl,inher,intens,seko,leaki,uniqu,micro,reset,faulti,faulti,indebt,floppi,blue,lamb,sleigh,similar,lucki,gentler,ridicul,starter,eldest,forumula,stuf,dirti,complic,stire,closer,expos,creativ,est,congest,unplug
,costli,sceptic,seper,rich,profession,exchang,mobil,highest,stationari,anatomi,slight,surviv,practic,defect,lucki,stronger,fluffi,precari,funni,purpl,interest,wintertim,greatest,long,smoother,danger,fanci,bulg,suburban,tremend,tight,small,toteatot,inconveni,estrogen,viola,stabl,flannel,typic,privat,quilt,yakima,squeaki,terrif,cheaper,goldfish,nervou,coldest,flexabl,overstimul,past,western,tether,thickest,thirdli,latest,buggi,temporari,neat,brilliant
,preciou,thickest,tough,snip,advertis,lightest,standard,cheaper,dirti,disapiont,huge,baggi,strang,wors,peac,unwelcom,plain,rambuncti,uncomfort,ziploc,toybox,fabul,surpass,analyz,unseen,perfumi,holyok,american,aw,portabl,contour,human,ultim,happier,tradit,safest,awkward,thicker,irat,lame,slight,bett,purpl,larger,special,tremend,babiesru,cheaper,trickier,fluffl,floppi,excess,dirti,actract,freddi,medic,nearbi,upright,cuddli,conveni
,super,cooler,overstimul,difer,seko,prematur,neat,hesit,comlpic,pricei,creativ,plusher,bounci,weird,instor,bendabl,lighter,loud,bassinett,seko,faster,stem,incontin,signific,doubl,tougher,awkward,adament,scent,tougher,inconveni,pricei,taller,safest,treat,smart,tippi,squirmi,yellow,upcom,wobbl,trhe,calmer,adament,costli,remedi,separ,blue,lightest,bett,unders,lansinoh,diddl,plasic,futur,red,overhead,lightweight,confus,mad
,frustrat,mold,accur,older,unbeliev,uncomfort,stiff,multi,elabor,mini,hesit,shallow,common,inconsist,rough,decent,restaraunt,uniqu,starter,bodili,disappear,special,main,narrow,slower,steadi,accomod,holyok,orthodont,twist,effeci,restupright,awar,unstabl,froggi,fanci,imposs,everytim,averag,audio,everydai,decent,awar,faulti,greatest,true,jingli,major,effect,precoci,crucial,unseen,width,cozi,excess,blog,white,signific,differnet,altern
,elong,easiest,tether,yakima,walgreen,multipl,lightest,miniatur,standard,sour,detach,curiou,safti,central,coolest,wors,obviou,larg,crunchi,slightest,independ,bigger,nauseat,insect,warmer,hesit,compact,ricketi,toteatot,deep,plentli,terribel,convert,frequent,neighbor,fluffi,alpha,unbear,downstair,silent,classic,concert,reliabl,pink,modern,smoosh,quot,safer,safer,terrif,nativ,delight,young,handsom,slipperi,weaker,origin,lame,constant,scari
,yellow,yeasti,fleec,insect,yellow,adjac,crazi,cubbi,special,kitten,bent,innov,pink,develop,wider,highest,convien,secur,afford,steep,tricki,cracker,crunchi,bulki,constant,reliabl,unstabl,pricei,sampl,swear,surpris,homeopath,lamb,recom,picki,vital,toothpick,slightest,econom,sleek,dark,itti,cuddli,jordan,vent,local,accur,plasic,arch,deep,afraid,green,readi,compact,past,petit,enhanc,tire,inconveni,terrif
,limit,match,enorm,frighten,makeshift,broken,convert,hot,fundament,standard,anxiou,earli,discret,attatch,prefect,icki,easiest,spaciou,harm,bebe,upper,lionheart,unus,irrit,limit,shaki,mobi,fals,black,lucki,bottlefeed,constant,younger,forumula,ugli,uction,sidewai,ordinari,surround,ideal,fresh,deeper,thin,mobil,defect,skeptic,contour,forgiv,quiet,lame,mislead,skeptic,durabl,neutral,snug,pregnant,bedsid,clear,biggest,snuggli
,thinner,silli,secur,requir,thin,hollow,tough,metal,differnet,awar,hygen,froggi,hardest,high,past,imho,sake,dandi,oldest,baffl,crummi,pine,mishiev,z,slim,plush,rough,danger,unabl,pricei,deep,tiniest,cooshi,duct,younger,battl,sensit,attr,unscath,unnecessarili,afraid,kneel,tougher,elast,common,stire,pleasant,worthi,minor,godsend,unabl,taller,sore,tether,independ,super,audibl,collicki,cynei,bulkier
,precis,cloudb,upcom,privat,wireless,sour,afford,vibrant,prematur,crumpl,fabul,overdrawn,gassi,fade,loos,n,unstabl,challeng,wooden,useful,excruti,disappear,fisherpric,elabor,mini,loos,grippi,ferri,loos,dismal,alarmist,swallow,sleigh,sterlis,unexpect,tricki,accept,bellevu,spaciou,wring,ruffl,emeri,tire,easiest,apprehens,lightest,reliev,closer,iatleast,sibl,becuas,unstabl,colicki,bright,ador,greater,mislead,creativ,differnt,bent
,clearer,herbal,softest,colder,hesit,j,taup,tricki,prohibit,low,singl,nicer,roomless,thrown,chenil,artifici,delight,lansinoh,dispos,expens,fourth,busi,true,steep,darn,impract,unexpect,torn,electron,italian,cheaper,alright,grand,cool,popular,electron,stress,low,proper,bebe,tangl,detach,focus,narrow,swaddlem,spare,silli,bulki,hind,stire,grand,greater,bothersom,sturdi,friendli,larger,trendi,sand,limit,alright
,disnei,grai,earlier,flimsi,silli,lionheart,newborn,dispos,biggest,fmvss,apt,higher,rough,awar,prematur,trasport,green,cake,tight,platex,sour,bett,froggi,sleepless,tangl,heavi,incontin,expens,faster,bulkier,main,valuabl,rins,cherri,unus,faster,delta,overh,fussi,lower,taller,excess,cheer,broken,deep,crunch,stuck,due,delux,practic,colder,electron,babytrend,cosco,brown,thick,true,splinter,floppi,contamin
,closer,long,mad,slow,sensit,conveni,overhead,convien,sleepless,commerci,releav,lousi,gigant,multipl,squishi,benefici,harder,tush,trendi,cracker,variabl,red,greta,tummi,snuggli,misunderstood,opposit,peic,drown,speed,care,louder,unusu,stabl,friendli,icred,froggi,kidco,minim,foul,inexpens,tush,dark,steep,rhythmic,slowli,teeth,cubbi,fabul,grei,upright,fluid,emin,bigger,dark,icred,useless,effect,determin,terribel
,averag,unnecessari,thick,safer,univers,strang,roomier,mould,familiar,brown,slow,frequent,awar,snotti,lamin,fewer,function,contemporari,minim,slight,handheld,matic,middl,care,univers,greasi,breathabl,latest,grai,pink,sturdi,excess,averag,platex,weaker,plop,snuggli,aw,skeptic,consist,estrogen,maneuver,pliabl,pediatr,tougher,swallow,tough,tire,stiff,fmvss,ipod,proper,upper,sucker,wors,anchor,unus,zippi,seper,determin
,pregnant,bellevu,everydai,brown,sooth,squrit,deeper,acid,import,solid,neat,freebi,tight,stuffi,elev,harm,educ,bounci,unsur,crunch,paci,amazingli,untouch,sore,complic,difffer,seesaw,embark,unstabl,heartbeat,stuck,faulti,becasu,trim,lopsid,scratchi,dirti,ricketi,multipurpos,mircrofleec,longest,neat,mobi,alright,grand,greatest,plain,d,mislead,male,quicker,sage,velveti,gloriou,challeng,standard,suscept,torn,dirti,tighter
,rectal,situt,patient,terribel,l,estim,cheer,heartbeat,slumpi,independ,diffent,thick,daili,ghz,burnt,fine,dangl,lousi,dirti,dispos,unhappi,ideal,delic,metal,beig,longer,afford,easi,sick,huge,lighter,overwhelm,diffent,fascin,instant,bent,cozi,lag,walgreen,aleast,human,greatest,messi,sporti,confus,sleepi,massiv,comic,decent,uniqu,delux,ador,taut,domest,royal,insect,sick,cake,junior,due
,obnoxi,random,unsur,enorm,sick,short,uncommon,damag,tripl,frequent,extend,rout,fade,straight,intent,upcom,thicker,natur,slow,thicker,accur,cheaper,unsurpass,odd,bent,oral,heavi,toughest,awkward,trim,thick,collicki,intermitt,sore,hollow,flimsi,chubbi,shallow,weird,frustrat,darn,rough,grippi,revers,awkward,tire,rid,decompos,oldest,crumbl,separ,lowest,gener,ambigu,grand,prematur,exact,altern,jam,potenti
,wiggli,ferri,bulki,excit,elabor,danger,proper,tubular,natal,unavaili,fast,unabl,silent,upbeat,pivot,circular,delic,anatomi,warm,clever,emin,precari,silli,proper,minim,sleepless,smaller,cleaner,common,strang,cute,wide,adequ,eastern,hesit,sleepless,femal,singl,circo,wet,salin,aug,sweati,reccommend,softer,soil,tangl,earlier,tightest,fabul,stiffer,mpore,strict,superb,multipl,cheap,flexibl,flex,acid,pricier
